node1,node2,distance,time_minutes,gradient,max_gradient,min_gradient,sidewalk,signal,road_width,illumination,nature,park,garbage,toilet,crosswalk
244,243,17.09,1.028358366,-0.00643651,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
245,246,58.39,1.028358366,0.00428156,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
245,242,64.27,1.028358366,0.00311187,-0.011183571,-0.011183571,1,0,0,0,0,0,0,0,0
245,244,20.89,1.028358366,0.00622307,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
246,245,58.39,1.028358366,-0.00428156,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
247,248,10.94,1.028358366,0.00182815,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
247,250,8.59,1.028358366,-0.01280559,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
247,172,69.47,1.028358366,-0.00028789,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
248,249,8.9,1.028358366,0.04044944,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
248,240,66.53,1.028358366,0.00105216,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
248,247,10.94,1.028358366,-0.00182815,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
249,250,10.63,1.028358366,0.00470367,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
249,239,57.24,1.028358366,0.00209644,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
249,248,8.9,1.028358366,-0.04044944,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
250,169,62.57,1.028358366,0,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
250,247,8.59,1.028358366,0.01280559,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
250,249,10.63,1.028358366,-0.00470367,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
251,252,8.79,1.028358366,0.02730375,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
251,193,124.3,1.028358366,-0.00008045,-0.011183571,-0.011183571,1,0,3,1,0,0,0,0,0
251,205,6.72,1.028358366,0.0297619,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
252,12,26.09,1.028358366,0.00574933,-0.011183571,-0.011183571,0,0,2,1,0,0,0,0,0
252,21,127.4,1.028358366,-0.0010989,-0.011183571,-0.011183571,1,0,3,1,0,0,0,0,0
252,55,5.84,1.028358366,0.04794521,-0.011183571,-0.011183571,1,1,0,0,0,0,0,0,1
252,251,8.79,1.028358366,-0.02730375,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
253,2,44.43,0.57657881,0.00067522,-0.007154452,-0.007154452,0,0,1,1,0,0,0,0,0
253,254,19.9,1.028358366,-0.00351759,-0.011183571,-0.011183571,1,0,1,1,0,0,0,1,0
254,255,26.93,1.028358366,-0.00854066,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
254,1,27.39,0.555397476,0.00693684,0.000225064,0.000225064,0,0,1,1,0,0,0,0,0
254,253,19.9,1.028358366,0.00351759,-0.011183571,-0.011183571,1,0,1,1,0,0,0,1,0
255,256,23.17,1.028358366,-0.00733707,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
255,257,45.54,1.028358366,-0.00373298,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
255,254,26.93,1.028358366,0.00854066,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
256,56,39.91,1.028358366,-0.00325733,-0.011183571,-0.011183571,1,0,3,1,0,0,0,0,0
256,255,23.17,1.028358366,0.00733707,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
257,9,48.74,0.647362978,0,0,0,0,0,2,1,0,0,0,0,0
257,10,9.29,0.647362978,0,0,0,0,0,2,1,0,0,0,0,0
257,255,45.54,1.028358366,0.00373298,-0.011183571,-0.011183571,1,0,1,1,0,0,0,0,0
